,CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count,Income_Class
19373,43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",4 Member HH,146,Upper
19374,43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",4 Member HH,37,Upper
19375,43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",4 Member HH,40,Upper
19376,43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",4 Member HH,342,Lower
19377,43300,"Sherman-Denison, TX Metro","Income $250,000+",4 Member HH,93,Upper
19378,43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",4 Member HH,462,Lower
19379,43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",4 Member HH,1207,Middle
19380,43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",4 Member HH,1097,Middle
19381,43300,"Sherman-Denison, TX Metro","Income <$15,000",4 Member HH,198,Lower
19382,43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",5+ Member HH,542,Middle
19383,43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",5+ Member HH,330,Middle
19384,43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",5+ Member HH,367,Lower
19385,43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",5+ Member HH,142,Upper
19386,43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",5+ Member HH,51,Upper
19387,43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",5+ Member HH,59,Upper
19388,43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",5+ Member HH,388,Lower
19389,43300,"Sherman-Denison, TX Metro","Income $250,000+",5+ Member HH,99,Upper
19390,43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",5+ Member HH,426,Lower
19391,43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",5+ Member HH,1691,Middle
19392,43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",5+ Member HH,1613,Middle
19393,43300,"Sherman-Denison, TX Metro","Income <$15,000",5+ Member HH,214,Lower
19394,43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",1 Member HH,2440,Upper
19395,43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",1 Member HH,1129,Upper
19396,43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",1 Member HH,7892,Lower
19397,43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",1 Member HH,1017,Upper
19398,43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",1 Member HH,257,Upper
19399,43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",1 Member HH,532,Upper
19400,43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",1 Member HH,6763,Middle
19401,43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",1 Member HH,839,Upper
19402,43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",1 Member HH,7776,Middle
19403,43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",1 Member HH,6144,Middle
19404,43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",1 Member HH,2464,Upper
19405,43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",1 Member HH,11526,Lower
19406,43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",2 Member HH,4733,Upper
19407,43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",2 Member HH,2032,Upper
19408,43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",2 Member HH,8185,Lower
19409,43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",2 Member HH,1629,Upper
19410,43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",2 Member HH,770,Upper
19411,43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",2 Member HH,803,Upper
19412,43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",2 Member HH,6772,Lower
19413,43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",2 Member HH,1196,Upper
19414,43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",2 Member HH,10281,Middle
19415,43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",2 Member HH,10543,Middle
19416,43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",2 Member HH,6090,Middle
19417,43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",2 Member HH,11372,Lower
19418,43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",3 Member HH,2131,Middle
19419,43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",3 Member HH,957,Upper
19420,43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",3 Member HH,2664,Lower
19421,43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",3 Member HH,568,Upper
19422,43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",3 Member HH,436,Upper
19423,43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",3 Member HH,370,Upper
19424,43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",3 Member HH,2386,Lower
19425,43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",3 Member HH,486,Upper
19426,43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",3 Member HH,3285,Middle
19427,43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",3 Member HH,5512,Middle
19428,43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",3 Member HH,3732,Middle
19429,43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",3 Member HH,2316,Lower
19430,43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",4 Member HH,1420,Middle
19431,43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",4 Member HH,749,Middle
19432,43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",4 Member HH,1455,Lower
19433,43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",4 Member HH,311,Upper
19434,43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",4 Member HH,279,Upper
19435,43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",4 Member HH,253,Upper
19436,43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",4 Member HH,1324,Lower
19437,43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",4 Member HH,318,Upper
19438,43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",4 Member HH,1630,Lower
19439,43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",4 Member HH,3607,Middle
19440,43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",4 Member HH,2853,Middle
19441,43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",4 Member HH,1188,Lower
19442,43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",5+ Member HH,2191,Middle
19443,43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",5+ Member HH,1283,Middle
19444,43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",5+ Member HH,1941,Lower
19445,43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",5+ Member HH,448,Upper
19446,43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",5+ Member HH,490,Upper
19447,43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",5+ Member HH,392,Upper
19448,43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",5+ Member HH,1878,Lower
19449,43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",5+ Member HH,512,Upper
19450,43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",5+ Member HH,2027,Lower
19451,43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",5+ Member HH,5385,Middle
19452,43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",5+ Member HH,4849,Middle
19453,43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",5+ Member HH,1447,Lower
19454,43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",1 Member HH,875,Upper
19455,43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",1 Member HH,467,Upper
19456,43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",1 Member HH,2265,Lower
19457,43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",1 Member HH,488,Upper
19458,43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",1 Member HH,52,Upper
19459,43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",1 Member HH,163,Upper
19460,43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",1 Member HH,1915,Middle
19461,43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",1 Member HH,231,Upper
19462,43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",1 Member HH,2148,Middle
19463,43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",1 Member HH,1961,Middle
19464,43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",1 Member HH,896,Upper
19465,43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",1 Member HH,3009,Lower
19466,43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",2 Member HH,1376,Upper
19467,43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",2 Member HH,607,Upper
19468,43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",2 Member HH,2046,Lower
19469,43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",2 Member HH,593,Upper
19470,43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",2 Member HH,99,Upper
19471,43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",2 Member HH,181,Upper
19472,43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",2 Member HH,1966,Lower
19473,43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",2 Member HH,301,Upper
19474,43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",2 Member HH,2870,Middle
19475,43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",2 Member HH,3274,Middle
19476,43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",2 Member HH,2036,Middle
19477,43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",2 Member HH,2786,Lower
19478,43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",3 Member HH,520,Middle
19479,43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",3 Member HH,256,Upper
19480,43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",3 Member HH,546,Lower
19481,43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",3 Member HH,177,Upper
19482,43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",3 Member HH,34,Upper
19483,43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",3 Member HH,63,Upper
19484,43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",3 Member HH,670,Lower
19485,43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",3 Member HH,76,Upper
19486,43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",3 Member HH,928,Middle
19487,43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",3 Member HH,1552,Middle
19488,43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",3 Member HH,986,Middle
19489,43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",3 Member HH,612,Lower
19490,43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",4 Member HH,298,Middle
19491,43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",4 Member HH,179,Middle
19492,43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",4 Member HH,294,Lower
19493,43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",4 Member HH,97,Upper
19494,43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",4 Member HH,22,Upper
19495,43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",4 Member HH,37,Upper
19496,43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",4 Member HH,339,Lower
19497,43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",4 Member HH,41,Upper
19498,43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",4 Member HH,484,Lower
19499,43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",4 Member HH,970,Middle
19500,43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",4 Member HH,655,Middle
19501,43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",4 Member HH,267,Lower
19502,43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",5+ Member HH,389,Middle
19503,43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",5+ Member HH,192,Middle
19504,43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",5+ Member HH,331,Lower
19505,43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",5+ Member HH,100,Upper
19506,43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",5+ Member HH,22,Upper
19507,43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",5+ Member HH,38,Upper
19508,43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",5+ Member HH,390,Lower
19509,43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",5+ Member HH,37,Upper
19510,43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",5+ Member HH,398,Lower
19511,43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",5+ Member HH,1253,Middle
19512,43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",5+ Member HH,896,Middle
19513,43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",5+ Member HH,285,Lower
19514,43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",1 Member HH,842,Upper
19515,43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",1 Member HH,396,Upper
19516,43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",1 Member HH,2161,Lower
19517,43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",1 Member HH,356,Upper
19518,43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",1 Member HH,135,Upper
19519,43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",1 Member HH,158,Upper
19520,43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",1 Member HH,2248,Middle
19521,43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",1 Member HH,285,Upper
19522,43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",1 Member HH,2410,Middle
19523,43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",1 Member HH,2219,Middle
19524,43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",1 Member HH,784,Upper
19525,43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",1 Member HH,2610,Lower
19526,43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",2 Member HH,1918,Upper
19527,43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",2 Member HH,807,Upper
19528,43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",2 Member HH,2653,Lower
19529,43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",2 Member HH,648,Upper
19530,43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",2 Member HH,233,Upper
19531,43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",2 Member HH,300,Upper
19532,43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",2 Member HH,2660,Lower
19533,43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",2 Member HH,452,Upper
19534,43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",2 Member HH,4059,Middle
19535,43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",2 Member HH,4569,Middle
19536,43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",2 Member HH,2776,Middle
19537,43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",2 Member HH,2877,Lower
19538,43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",3 Member HH,831,Middle
19539,43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",3 Member HH,318,Upper
19540,43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",3 Member HH,762,Lower
19541,43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",3 Member HH,201,Upper
19542,43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",3 Member HH,96,Upper
19543,43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",3 Member HH,101,Upper
19544,43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",3 Member HH,788,Lower
19545,43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",3 Member HH,136,Upper
19546,43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",3 Member HH,1175,Middle
19547,43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",3 Member HH,2401,Middle
19548,43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",3 Member HH,1608,Middle
19549,43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",3 Member HH,542,Lower
19550,43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",4 Member HH,623,Middle
19551,43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",4 Member HH,279,Middle
19552,43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",4 Member HH,383,Lower
19553,43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",4 Member HH,125,Upper
19554,43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",4 Member HH,92,Upper
19555,43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",4 Member HH,71,Upper
19556,43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",4 Member HH,398,Lower
19557,43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",4 Member HH,107,Upper
19558,43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",4 Member HH,551,Lower
19559,43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",4 Member HH,1503,Middle
19560,43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",4 Member HH,1216,Middle
19561,43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",4 Member HH,242,Lower
19562,43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",5+ Member HH,923,Middle
19563,43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",5+ Member HH,484,Middle
19564,43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",5+ Member HH,432,Lower
19565,43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",5+ Member HH,179,Upper
19566,43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",5+ Member HH,130,Upper
19567,43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",5+ Member HH,91,Upper
19568,43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",5+ Member HH,459,Lower
19569,43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",5+ Member HH,144,Upper
19570,43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",5+ Member HH,560,Lower
19571,43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",5+ Member HH,2386,Middle
19572,43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",5+ Member HH,2266,Middle
19573,43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",5+ Member HH,300,Lower
19574,43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",1 Member HH,2084,Upper
19575,43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",1 Member HH,1320,Upper
19576,43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",1 Member HH,3120,Lower
19577,43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",1 Member HH,729,Upper
19578,43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",1 Member HH,451,Upper
19579,43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",1 Member HH,660,Upper
19580,43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",1 Member HH,3425,Middle
19581,43620,"Sioux Falls, SD Metro","Income $250,000+",1 Member HH,802,Upper
19582,43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",1 Member HH,4219,Middle
19583,43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",1 Member HH,4112,Middle
19584,43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",1 Member HH,2608,Upper
19585,43620,"Sioux Falls, SD Metro","Income <$15,000",1 Member HH,4018,Lower
19586,43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",2 Member HH,3339,Upper
19587,43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",2 Member HH,1933,Upper
19588,43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",2 Member HH,2450,Lower
19589,43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",2 Member HH,896,Upper
19590,43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",2 Member HH,832,Upper
19591,43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",2 Member HH,817,Upper
19592,43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",2 Member HH,3018,Lower
19593,43620,"Sioux Falls, SD Metro","Income $250,000+",2 Member HH,1046,Upper
19594,43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",2 Member HH,5065,Middle
19595,43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",2 Member HH,6476,Middle
19596,43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",2 Member HH,4670,Middle
19597,43620,"Sioux Falls, SD Metro","Income <$15,000",2 Member HH,2259,Lower
19598,43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",3 Member HH,1386,Middle
19599,43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",3 Member HH,591,Upper
19600,43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",3 Member HH,668,Lower
19601,43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",3 Member HH,220,Upper
19602,43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",3 Member HH,304,Upper
19603,43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",3 Member HH,230,Upper
19604,43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",3 Member HH,1004,Lower
19605,43620,"Sioux Falls, SD Metro","Income $250,000+",3 Member HH,247,Upper
19606,43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",3 Member HH,1329,Middle
19607,43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",3 Member HH,3050,Middle
19608,43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",3 Member HH,2516,Middle
19609,43620,"Sioux Falls, SD Metro","Income <$15,000",3 Member HH,428,Lower
19610,43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",4 Member HH,1092,Middle
19611,43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",4 Member HH,394,Middle
19612,43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",4 Member HH,307,Lower
19613,43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",4 Member HH,126,Upper
19614,43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",4 Member HH,196,Upper
19615,43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",4 Member HH,135,Upper
19616,43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",4 Member HH,473,Lower
19617,43620,"Sioux Falls, SD Metro","Income $250,000+",4 Member HH,142,Upper
19618,43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",4 Member HH,575,Lower
19619,43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",4 Member HH,1969,Middle
19620,43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",4 Member HH,2050,Middle
19621,43620,"Sioux Falls, SD Metro","Income <$15,000",4 Member HH,205,Lower
19622,43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",5+ Member HH,2047,Middle
19623,43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",5+ Member HH,655,Middle
19624,43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",5+ Member HH,377,Lower
19625,43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",5+ Member HH,200,Upper
19626,43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",5+ Member HH,280,Upper
19627,43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",5+ Member HH,182,Upper
19628,43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",5+ Member HH,527,Lower
19629,43620,"Sioux Falls, SD Metro","Income $250,000+",5+ Member HH,153,Upper
19630,43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",5+ Member HH,544,Lower
19631,43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",5+ Member HH,2926,Middle
19632,43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",5+ Member HH,3714,Middle
19633,43620,"Sioux Falls, SD Metro","Income <$15,000",5+ Member HH,231,Lower
19634,43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",1 Member HH,2068,Upper
19635,43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",1 Member HH,1004,Upper
19636,43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",1 Member HH,5314,Lower
19637,43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",1 Member HH,932,Upper
19638,43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",1 Member HH,136,Upper
19639,43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",1 Member HH,356,Upper
19640,43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",1 Member HH,4921,Middle
19641,43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",1 Member HH,648,Upper
19642,43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",1 Member HH,5784,Middle
19643,43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",1 Member HH,5521,Middle
19644,43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",1 Member HH,2654,Upper
19645,43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",1 Member HH,6170,Lower
19646,43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",2 Member HH,3308,Upper
19647,43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",2 Member HH,1430,Upper
19648,43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",2 Member HH,5030,Lower
19649,43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",2 Member HH,1049,Upper
