CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count
42700,"Sebring, FL Metro","Income $25,000 - $34,999",3 Member HH,837
42700,"Sebring, FL Metro","Income $25,000 - $34,999",4 Member HH,441
42700,"Sebring, FL Metro","Income $25,000 - $34,999",5+ Member HH,468
42700,"Sebring, FL Metro","Income $250,000+",1 Member HH,103
42700,"Sebring, FL Metro","Income $250,000+",2 Member HH,134
42700,"Sebring, FL Metro","Income $250,000+",3 Member HH,66
42700,"Sebring, FL Metro","Income $250,000+",4 Member HH,43
42700,"Sebring, FL Metro","Income $250,000+",5+ Member HH,52
42700,"Sebring, FL Metro","Income $35,000 - $49,999",1 Member HH,2563
42700,"Sebring, FL Metro","Income $35,000 - $49,999",2 Member HH,3418
42700,"Sebring, FL Metro","Income $35,000 - $49,999",3 Member HH,1128
42700,"Sebring, FL Metro","Income $35,000 - $49,999",4 Member HH,514
42700,"Sebring, FL Metro","Income $35,000 - $49,999",5+ Member HH,510
42700,"Sebring, FL Metro","Income $50,000 - $74,999",1 Member HH,1489
42700,"Sebring, FL Metro","Income $50,000 - $74,999",2 Member HH,2827
42700,"Sebring, FL Metro","Income $50,000 - $74,999",3 Member HH,1434
42700,"Sebring, FL Metro","Income $50,000 - $74,999",4 Member HH,867
42700,"Sebring, FL Metro","Income $50,000 - $74,999",5+ Member HH,1337
42700,"Sebring, FL Metro","Income $75,000 - $99,999",1 Member HH,525
42700,"Sebring, FL Metro","Income $75,000 - $99,999",2 Member HH,1142
42700,"Sebring, FL Metro","Income $75,000 - $99,999",3 Member HH,667
42700,"Sebring, FL Metro","Income $75,000 - $99,999",4 Member HH,533
42700,"Sebring, FL Metro","Income $75,000 - $99,999",5+ Member HH,897
42700,"Sebring, FL Metro","Income <$15,000",1 Member HH,2526
42700,"Sebring, FL Metro","Income <$15,000",2 Member HH,2326
42700,"Sebring, FL Metro","Income <$15,000",3 Member HH,485
42700,"Sebring, FL Metro","Income <$15,000",4 Member HH,215
42700,"Sebring, FL Metro","Income <$15,000",5+ Member HH,247
43100,"Sheboygan, WI Metro","Income $100,000 - $124,999",1 Member HH,888
43100,"Sheboygan, WI Metro","Income $100,000 - $124,999",2 Member HH,1592
43100,"Sheboygan, WI Metro","Income $100,000 - $124,999",3 Member HH,639
43100,"Sheboygan, WI Metro","Income $100,000 - $124,999",4 Member HH,451
43100,"Sheboygan, WI Metro","Income $100,000 - $124,999",5+ Member HH,766
43100,"Sheboygan, WI Metro","Income $125,000 - $149,999",1 Member HH,546
43100,"Sheboygan, WI Metro","Income $125,000 - $149,999",2 Member HH,733
43100,"Sheboygan, WI Metro","Income $125,000 - $149,999",3 Member HH,259
43100,"Sheboygan, WI Metro","Income $125,000 - $149,999",4 Member HH,189
43100,"Sheboygan, WI Metro","Income $125,000 - $149,999",5+ Member HH,274
43100,"Sheboygan, WI Metro","Income $15,000 - $24,999",1 Member HH,1843
43100,"Sheboygan, WI Metro","Income $15,000 - $24,999",2 Member HH,1415
43100,"Sheboygan, WI Metro","Income $15,000 - $24,999",3 Member HH,439
43100,"Sheboygan, WI Metro","Income $15,000 - $24,999",4 Member HH,202
43100,"Sheboygan, WI Metro","Income $15,000 - $24,999",5+ Member HH,247
43100,"Sheboygan, WI Metro","Income $150,000 - $174,999",1 Member HH,391
43100,"Sheboygan, WI Metro","Income $150,000 - $174,999",2 Member HH,655
43100,"Sheboygan, WI Metro","Income $150,000 - $174,999",3 Member HH,165
43100,"Sheboygan, WI Metro","Income $150,000 - $174,999",4 Member HH,91
43100,"Sheboygan, WI Metro","Income $150,000 - $174,999",5+ Member HH,100
43100,"Sheboygan, WI Metro","Income $175,000 - $199,999",1 Member HH,96
43100,"Sheboygan, WI Metro","Income $175,000 - $199,999",2 Member HH,93
43100,"Sheboygan, WI Metro","Income $175,000 - $199,999",3 Member HH,40
43100,"Sheboygan, WI Metro","Income $175,000 - $199,999",4 Member HH,21
43100,"Sheboygan, WI Metro","Income $175,000 - $199,999",5+ Member HH,43
43100,"Sheboygan, WI Metro","Income $200,000 - $249,999",1 Member HH,106
43100,"Sheboygan, WI Metro","Income $200,000 - $249,999",2 Member HH,172
43100,"Sheboygan, WI Metro","Income $200,000 - $249,999",3 Member HH,52
43100,"Sheboygan, WI Metro","Income $200,000 - $249,999",4 Member HH,38
43100,"Sheboygan, WI Metro","Income $200,000 - $249,999",5+ Member HH,41
43100,"Sheboygan, WI Metro","Income $25,000 - $34,999",1 Member HH,1603
43100,"Sheboygan, WI Metro","Income $25,000 - $34,999",2 Member HH,1675
43100,"Sheboygan, WI Metro","Income $25,000 - $34,999",3 Member HH,540
43100,"Sheboygan, WI Metro","Income $25,000 - $34,999",4 Member HH,242
43100,"Sheboygan, WI Metro","Income $25,000 - $34,999",5+ Member HH,282
43100,"Sheboygan, WI Metro","Income $250,000+",1 Member HH,165
43100,"Sheboygan, WI Metro","Income $250,000+",2 Member HH,249
43100,"Sheboygan, WI Metro","Income $250,000+",3 Member HH,67
43100,"Sheboygan, WI Metro","Income $250,000+",4 Member HH,54
43100,"Sheboygan, WI Metro","Income $250,000+",5+ Member HH,69
43100,"Sheboygan, WI Metro","Income $35,000 - $49,999",1 Member HH,2024
43100,"Sheboygan, WI Metro","Income $35,000 - $49,999",2 Member HH,2712
43100,"Sheboygan, WI Metro","Income $35,000 - $49,999",3 Member HH,853
43100,"Sheboygan, WI Metro","Income $35,000 - $49,999",4 Member HH,343
43100,"Sheboygan, WI Metro","Income $35,000 - $49,999",5+ Member HH,316
43100,"Sheboygan, WI Metro","Income $50,000 - $74,999",1 Member HH,1979
43100,"Sheboygan, WI Metro","Income $50,000 - $74,999",2 Member HH,3516
43100,"Sheboygan, WI Metro","Income $50,000 - $74,999",3 Member HH,1929
43100,"Sheboygan, WI Metro","Income $50,000 - $74,999",4 Member HH,1239
43100,"Sheboygan, WI Metro","Income $50,000 - $74,999",5+ Member HH,1737
43100,"Sheboygan, WI Metro","Income $75,000 - $99,999",1 Member HH,982
43100,"Sheboygan, WI Metro","Income $75,000 - $99,999",2 Member HH,2269
43100,"Sheboygan, WI Metro","Income $75,000 - $99,999",3 Member HH,1323
43100,"Sheboygan, WI Metro","Income $75,000 - $99,999",4 Member HH,1078
43100,"Sheboygan, WI Metro","Income $75,000 - $99,999",5+ Member HH,1654
43100,"Sheboygan, WI Metro","Income <$15,000",1 Member HH,1754
43100,"Sheboygan, WI Metro","Income <$15,000",2 Member HH,1306
43100,"Sheboygan, WI Metro","Income <$15,000",3 Member HH,243
43100,"Sheboygan, WI Metro","Income <$15,000",4 Member HH,103
43100,"Sheboygan, WI Metro","Income <$15,000",5+ Member HH,155
43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",1 Member HH,946
43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",2 Member HH,1779
43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",3 Member HH,594
43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",4 Member HH,388
43300,"Sherman-Denison, TX Metro","Income $100,000 - $124,999",5+ Member HH,542
43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",1 Member HH,631
43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",2 Member HH,1008
43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",3 Member HH,286
43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",4 Member HH,204
43300,"Sherman-Denison, TX Metro","Income $125,000 - $149,999",5+ Member HH,330
43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",1 Member HH,2288
43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",2 Member HH,2394
43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",3 Member HH,632
43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",4 Member HH,304
43300,"Sherman-Denison, TX Metro","Income $15,000 - $24,999",5+ Member HH,367
43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",1 Member HH,717
43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",2 Member HH,1019
43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",3 Member HH,239
43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",4 Member HH,146
43300,"Sherman-Denison, TX Metro","Income $150,000 - $174,999",5+ Member HH,142
43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",1 Member HH,39
43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",2 Member HH,99
43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",3 Member HH,47
43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",4 Member HH,37
43300,"Sherman-Denison, TX Metro","Income $175,000 - $199,999",5+ Member HH,51
43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",1 Member HH,185
43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",2 Member HH,283
43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",3 Member HH,77
43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",4 Member HH,40
43300,"Sherman-Denison, TX Metro","Income $200,000 - $249,999",5+ Member HH,59
43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",1 Member HH,2002
43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",2 Member HH,2131
43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",3 Member HH,665
43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",4 Member HH,342
43300,"Sherman-Denison, TX Metro","Income $25,000 - $34,999",5+ Member HH,388
43300,"Sherman-Denison, TX Metro","Income $250,000+",1 Member HH,326
43300,"Sherman-Denison, TX Metro","Income $250,000+",2 Member HH,447
43300,"Sherman-Denison, TX Metro","Income $250,000+",3 Member HH,139
43300,"Sherman-Denison, TX Metro","Income $250,000+",4 Member HH,93
43300,"Sherman-Denison, TX Metro","Income $250,000+",5+ Member HH,99
43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",1 Member HH,2362
43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",2 Member HH,3524
43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",3 Member HH,918
43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",4 Member HH,462
43300,"Sherman-Denison, TX Metro","Income $35,000 - $49,999",5+ Member HH,426
43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",1 Member HH,2195
43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",2 Member HH,3938
43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",3 Member HH,1878
43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",4 Member HH,1207
43300,"Sherman-Denison, TX Metro","Income $50,000 - $74,999",5+ Member HH,1691
43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",1 Member HH,1256
43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",2 Member HH,2871
43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",3 Member HH,1387
43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",4 Member HH,1097
43300,"Sherman-Denison, TX Metro","Income $75,000 - $99,999",5+ Member HH,1613
43300,"Sherman-Denison, TX Metro","Income <$15,000",1 Member HH,2671
43300,"Sherman-Denison, TX Metro","Income <$15,000",2 Member HH,2845
43300,"Sherman-Denison, TX Metro","Income <$15,000",3 Member HH,445
43300,"Sherman-Denison, TX Metro","Income <$15,000",4 Member HH,198
43300,"Sherman-Denison, TX Metro","Income <$15,000",5+ Member HH,214
43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",1 Member HH,2440
43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",2 Member HH,4733
43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",3 Member HH,2131
43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",4 Member HH,1420
43340,"Shreveport-Bossier City, LA Metro","Income $100,000 - $124,999",5+ Member HH,2191
43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",1 Member HH,1129
43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",2 Member HH,2032
43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",3 Member HH,957
43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",4 Member HH,749
43340,"Shreveport-Bossier City, LA Metro","Income $125,000 - $149,999",5+ Member HH,1283
43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",1 Member HH,7892
43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",2 Member HH,8185
43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",3 Member HH,2664
43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",4 Member HH,1455
43340,"Shreveport-Bossier City, LA Metro","Income $15,000 - $24,999",5+ Member HH,1941
43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",1 Member HH,1017
43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",2 Member HH,1629
43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",3 Member HH,568
43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",4 Member HH,311
43340,"Shreveport-Bossier City, LA Metro","Income $150,000 - $174,999",5+ Member HH,448
43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",1 Member HH,257
43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",2 Member HH,770
43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",3 Member HH,436
43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",4 Member HH,279
43340,"Shreveport-Bossier City, LA Metro","Income $175,000 - $199,999",5+ Member HH,490
43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",1 Member HH,532
43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",2 Member HH,803
43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",3 Member HH,370
43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",4 Member HH,253
43340,"Shreveport-Bossier City, LA Metro","Income $200,000 - $249,999",5+ Member HH,392
43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",1 Member HH,6763
43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",2 Member HH,6772
43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",3 Member HH,2386
43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",4 Member HH,1324
43340,"Shreveport-Bossier City, LA Metro","Income $25,000 - $34,999",5+ Member HH,1878
43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",1 Member HH,839
43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",2 Member HH,1196
43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",3 Member HH,486
43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",4 Member HH,318
43340,"Shreveport-Bossier City, LA Metro","Income $250,000+",5+ Member HH,512
43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",1 Member HH,7776
43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",2 Member HH,10281
43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",3 Member HH,3285
43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",4 Member HH,1630
43340,"Shreveport-Bossier City, LA Metro","Income $35,000 - $49,999",5+ Member HH,2027
43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",1 Member HH,6144
43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",2 Member HH,10543
43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",3 Member HH,5512
43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",4 Member HH,3607
43340,"Shreveport-Bossier City, LA Metro","Income $50,000 - $74,999",5+ Member HH,5385
43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",1 Member HH,2464
43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",2 Member HH,6090
43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",3 Member HH,3732
43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",4 Member HH,2853
43340,"Shreveport-Bossier City, LA Metro","Income $75,000 - $99,999",5+ Member HH,4849
43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",1 Member HH,11526
43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",2 Member HH,11372
43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",3 Member HH,2316
43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",4 Member HH,1188
43340,"Shreveport-Bossier City, LA Metro","Income <$15,000",5+ Member HH,1447
43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",1 Member HH,875
43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",2 Member HH,1376
43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",3 Member HH,520
43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",4 Member HH,298
43420,"Sierra Vista-Douglas, AZ Metro","Income $100,000 - $124,999",5+ Member HH,389
43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",1 Member HH,467
43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",2 Member HH,607
43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",3 Member HH,256
43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",4 Member HH,179
43420,"Sierra Vista-Douglas, AZ Metro","Income $125,000 - $149,999",5+ Member HH,192
43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",1 Member HH,2265
43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",2 Member HH,2046
43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",3 Member HH,546
43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",4 Member HH,294
43420,"Sierra Vista-Douglas, AZ Metro","Income $15,000 - $24,999",5+ Member HH,331
43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",1 Member HH,488
43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",2 Member HH,593
43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",3 Member HH,177
43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",4 Member HH,97
43420,"Sierra Vista-Douglas, AZ Metro","Income $150,000 - $174,999",5+ Member HH,100
43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",1 Member HH,52
43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",2 Member HH,99
43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",3 Member HH,34
43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",4 Member HH,22
43420,"Sierra Vista-Douglas, AZ Metro","Income $175,000 - $199,999",5+ Member HH,22
43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",1 Member HH,163
43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",2 Member HH,181
43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",3 Member HH,63
43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",4 Member HH,37
43420,"Sierra Vista-Douglas, AZ Metro","Income $200,000 - $249,999",5+ Member HH,38
43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",1 Member HH,1915
43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",2 Member HH,1966
43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",3 Member HH,670
43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",4 Member HH,339
43420,"Sierra Vista-Douglas, AZ Metro","Income $25,000 - $34,999",5+ Member HH,390
43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",1 Member HH,231
43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",2 Member HH,301
43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",3 Member HH,76
43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",4 Member HH,41
43420,"Sierra Vista-Douglas, AZ Metro","Income $250,000+",5+ Member HH,37
43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",1 Member HH,2148
43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",2 Member HH,2870
43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",3 Member HH,928
43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",4 Member HH,484
43420,"Sierra Vista-Douglas, AZ Metro","Income $35,000 - $49,999",5+ Member HH,398
43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",1 Member HH,1961
43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",2 Member HH,3274
43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",3 Member HH,1552
43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",4 Member HH,970
43420,"Sierra Vista-Douglas, AZ Metro","Income $50,000 - $74,999",5+ Member HH,1253
43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",1 Member HH,896
43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",2 Member HH,2036
43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",3 Member HH,986
43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",4 Member HH,655
43420,"Sierra Vista-Douglas, AZ Metro","Income $75,000 - $99,999",5+ Member HH,896
43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",1 Member HH,3009
43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",2 Member HH,2786
43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",3 Member HH,612
43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",4 Member HH,267
43420,"Sierra Vista-Douglas, AZ Metro","Income <$15,000",5+ Member HH,285
43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",1 Member HH,842
43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",2 Member HH,1918
43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",3 Member HH,831
43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",4 Member HH,623
43580,"Sioux City, IA-NE-SD Metro","Income $100,000 - $124,999",5+ Member HH,923
43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",1 Member HH,396
43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",2 Member HH,807
43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",3 Member HH,318
43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",4 Member HH,279
43580,"Sioux City, IA-NE-SD Metro","Income $125,000 - $149,999",5+ Member HH,484
43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",1 Member HH,2161
43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",2 Member HH,2653
43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",3 Member HH,762
43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",4 Member HH,383
43580,"Sioux City, IA-NE-SD Metro","Income $15,000 - $24,999",5+ Member HH,432
43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",1 Member HH,356
43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",2 Member HH,648
43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",3 Member HH,201
43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",4 Member HH,125
43580,"Sioux City, IA-NE-SD Metro","Income $150,000 - $174,999",5+ Member HH,179
43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",1 Member HH,135
43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",2 Member HH,233
43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",3 Member HH,96
43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",4 Member HH,92
43580,"Sioux City, IA-NE-SD Metro","Income $175,000 - $199,999",5+ Member HH,130
43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",1 Member HH,158
43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",2 Member HH,300
43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",3 Member HH,101
43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",4 Member HH,71
43580,"Sioux City, IA-NE-SD Metro","Income $200,000 - $249,999",5+ Member HH,91
43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",1 Member HH,2248
43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",2 Member HH,2660
43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",3 Member HH,788
43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",4 Member HH,398
43580,"Sioux City, IA-NE-SD Metro","Income $25,000 - $34,999",5+ Member HH,459
43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",1 Member HH,285
43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",2 Member HH,452
43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",3 Member HH,136
43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",4 Member HH,107
43580,"Sioux City, IA-NE-SD Metro","Income $250,000+",5+ Member HH,144
43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",1 Member HH,2410
43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",2 Member HH,4059
43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",3 Member HH,1175
43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",4 Member HH,551
43580,"Sioux City, IA-NE-SD Metro","Income $35,000 - $49,999",5+ Member HH,560
43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",1 Member HH,2219
43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",2 Member HH,4569
43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",3 Member HH,2401
43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",4 Member HH,1503
43580,"Sioux City, IA-NE-SD Metro","Income $50,000 - $74,999",5+ Member HH,2386
43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",1 Member HH,784
43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",2 Member HH,2776
43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",3 Member HH,1608
43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",4 Member HH,1216
43580,"Sioux City, IA-NE-SD Metro","Income $75,000 - $99,999",5+ Member HH,2266
43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",1 Member HH,2610
43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",2 Member HH,2877
43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",3 Member HH,542
43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",4 Member HH,242
43580,"Sioux City, IA-NE-SD Metro","Income <$15,000",5+ Member HH,300
43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",1 Member HH,2084
43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",2 Member HH,3339
43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",3 Member HH,1386
43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",4 Member HH,1092
